id,salary_to
15433,277272.17139101395
18113,299473.78398508014
9975,171383.24711390474
30434,51144.738486958806
36545,88603.34420543702
14068,85211.55087194902
28689,76370.4894254655
27695,75368.5206966192
20285,37589.034492010825
28291,54236.536739445946
24672,86887.97692943872
31253,91169.79900162747
37153,30187.25782256051
33930,45950.753732608195
8082,36798.97004027095
23374,103312.86693321484
19533,130577.2976436638
29610,64687.13309567718
11229,225633.0224871212
35832,48767.53286861848
36367,73653.27120159392
3252,89011.35744638964
6860,147915.89217176836
31764,39919.55312254128
25434,67191.50521254507
36976,36962.38441434991
25627,74269.82554176271
14197,187901.66070846035
10393,159002.93313781387
13401,130748.68459755961
11749,214019.92929713186
25346,84033.62420837967
23160,97625.26650489555
8375,65730.28007919028
29109,33195.88045365584
28078,124255.12719368498
10765,75637.39749487521
19374,56310.54109630933
26477,160051.66225524346
19279,239970.36767448307
33693,36742.62838730312
22121,33368.75786411668
13253,66446.03982681654
33486,82635.79468735613
34514,83928.19820911258
19083,213144.0665444694
18420,53822.60759234348
18494,164388.83720907863
5467,42120.59734678664
8713,55928.44464919551
10609,168691.60897977537
1793,37058.81007973016
36600,238494.02417709568
2761,54932.81743279319
7781,234052.25566417063
21561,57877.97479431405
29607,71416.50570282541
5484,60054.15566862024
24759,85107.37628776881
5883,127314.29385641018
1761,140505.9804977302
33308,65609.93396972308
30948,37774.655060420664
20821,104488.0440099234
19897,78360.42758715824
27604,41739.97038323443
35510,103825.96557272287
18501,169787.90608124546
13424,144613.6035079812
20083,46750.22599824522
18069,50941.88632673723
22155,36046.00240537594
4520,35418.49948125949
19012,151227.218150453
5343,55062.297185070805
31713,38389.96548891668
200,29853.32182259653
13949,56520.004225965706
20917,19634.321176273832
21895,167034.15949005098
396,46924.38372110177
22309,33777.63799918769
10646,79499.73579209282
36306,53646.63342345751
34916,32938.924943995684
36574,20835.899568386725
12922,199589.79940069636
37209,94544.77265420981
13685,17252.91766802056
4401,56433.689066171966
977,20911.360056340756
14018,111098.38881853766
9561,227894.21775528183
8350,94232.26604324603
32427,83390.39442215615
32610,55953.384656442264
15869,57140.69891527793
10801,161784.39660802783
13312,114631.68472326666
20301,42598.65016387687
6904,431096.6127305273
28583,40866.55897340805
369,84986.17748707326
5286,61797.77259968871
4528,52083.84723208357
3589,23634.2212529263
12629,152702.8538469992
26743,122252.10382982076
17876,139671.27221277283
2348,46257.01297139046
3388,46165.06231198479
12617,72693.66083559036
6426,59548.90597968005
36605,50748.252931780684
22204,30754.72906794047
6272,63107.671587100325
11623,238156.62745292208
6267,37494.16170759565
6839,54963.5036618773
21626,287104.6807587322
36700,38652.33183938359
15319,104694.27781387676
10868,118813.92617735491
19009,142796.91272859985
32349,33129.86707442
30236,47578.6398545164
21611,220315.1204048196
27745,78258.20147094352
8151,44345.01243638283
27324,78206.25147373756
23037,72184.69890197067
20302,74483.32368537912
5770,135607.58353803633
1536,60189.915859787885
34835,95813.81516283074
34015,126049.38928006888
30153,126229.83944952983
32500,82932.99746765231
8206,46537.85989433029
697,43581.899009507164
30889,53665.64463437114
17244,53708.39198501333
29446,48314.51930137332
35106,92542.23872234565
34029,55098.27003051002
30969,36951.689162217466
1288,184977.79274161646
12613,43375.40892547215
36697,78835.5720173073
19217,169559.37797151005
36040,58455.48777368156
21207,88062.16549049753
29564,93372.83902637582
25016,99940.04420916545
20741,57093.254852870996
5686,48519.01353171071
36014,74982.74191915154
12037,58901.913767753205
24891,62285.65211382787
2357,122152.8906031158
12477,212916.95992525757
23753,61135.14441387099
22855,38849.644519633526
17624,201023.17150846962
19110,102787.5905142649
14913,31515.01753731266
26647,51100.99386640854
14979,159009.40023630686
12585,321078.2031832076
5582,30706.17647792857
17246,253482.19645549456
2182,58804.41753197278
1717,44497.85286906124
34486,145941.46716816985
19120,96410.0960520428
2754,53676.93704033839
15297,216377.54309863326
7945,145375.3632062332
3855,107932.014387176
6194,49125.75281506602
33607,70424.262926146
3077,78599.02396531226
29871,41610.07432287532
12092,53911.380274445786
480,49286.704632929046
11645,77232.43277517299
26758,72860.84362760499
15519,58457.7281545481
8047,374108.15739207115
26866,328183.88409834745
19784,109096.57126452112
15122,89764.33803350333
18836,113457.9047783021
9564,63561.58101563272
21121,31574.528468397202
27757,45675.73625267726
15968,244913.96353301534
24146,73833.6324742839
14938,108764.12001199415
9787,114177.92132378578
25443,33313.681221278384
11570,168790.1990383911
36863,126318.13596412157
28438,27902.592141424167
33531,37945.93389334608
26437,38849.644519633526
32428,37277.745482257276
20573,48730.66184489544
4653,120761.84507609472
19718,58512.02647983005
13351,73671.18952682865
35192,246808.69961976336
1594,137339.4701538802
21790,40705.8096928938
5160,33549.383729154
29178,58477.209370082375
4351,37741.43089084305
36366,118674.14766206057
22751,38849.644519633526
19863,125575.37472054569
26621,113332.84818902923
22526,81728.7603675901
9363,248299.61088694682
27925,105480.62942358639
7768,91471.57705783543
13484,108255.23289006643
9311,55778.68885697671
6390,223516.08217249133
36225,45869.994471091566
8745,98911.903741995
29230,50000.48449209049
12423,97713.88194889785
16591,221850.82464313848
2592,39567.26393020732
14478,200257.50314261307
34695,222040.04369009755
29550,32964.51784386795
11667,194128.22907770055
29751,29091.11024158853
14424,35806.7602644553
13013,155628.79393000333
15432,41294.673344100935
2525,38718.990499115826
31267,85347.8226851877
35988,53091.66678197872
24872,265449.19246579905
21482,82144.94188014824
13577,269208.3998253538
23773,38940.81937303003
14386,80900.37105623115
27294,38484.66670441442
19331,144745.77644663453
26969,64669.47775016735
19973,50923.959506103376
1771,63754.76794358633
19822,154414.8360939093
31799,39743.406750334245
1496,103985.58040265323
29895,115414.20278474905
14757,186454.19206128348
11677,74056.0125898985
14125,171219.11688354553
18416,65908.45525814549
19661,160525.56182639842
26695,38002.09946071459
6824,48072.55714884825
21161,83775.51625624948
3025,70883.71194711745
35430,96650.3416317524
14664,278576.66422562
29435,44757.06064497049
27442,169689.26415528546
12689,45529.88823525992
2561,89569.50773286093
16828,147500.79084917283
18273,59192.03992732671
17762,91978.51246279967
11204,60423.544310923404
11176,197682.87425807997
33855,160845.1676645378
20394,53009.67508057981
86,65744.72821094094
10365,96451.42823231973
22810,54598.062968954655
3219,106282.779214641
36336,37741.43089084305
17382,218265.99846658937
19470,45963.04704723873
25636,80742.71320317872
34579,50657.87329926134
36557,60086.57481061678
18631,63169.204008273446
24380,31540.638871606232
30393,50590.797656686846
3425,37996.957645383205
13158,46737.57591995984
22343,42221.03377408594
31255,60191.32820951425
279,41344.6374697157
13659,146142.27856634886
29164,133339.03556467177
5991,130707.68252972877
24196,83805.85998218671
24788,51151.61947473551
29915,123751.07347132526
17917,79916.00449298396
2300,80706.47139067063
31402,80626.34260477565
31057,69755.17841133
24106,38849.644519633526
15117,27500.03218564347
1703,118895.36142246837
10927,54358.21007947166
12441,171524.592022085
14121,42083.74825976958
7193,142544.3837402244
32211,35872.80416109448
10632,209013.82160654457
23081,33958.299101831144
3105,66926.2640778819
31977,78569.52077148588
19392,39961.789257975106
16051,19903.360594316873
17544,64121.98776251305
25952,154314.50372161955
34969,51660.803904815795
23774,33686.24538027312
11547,144400.99987921806
34661,23767.172501979316
1758,54402.10480100554
31926,67804.11876149519
18863,125776.39382474801
31002,64825.35509995837
20846,46123.23189505077
35104,130733.03889976344
10642,213142.8995675611
2299,43491.285841207326
11489,566330.5829875306
16902,111989.76239285758
9146,130633.99294781529
34224,40296.121811770616
15656,60467.74904513673
31125,37733.490952707536
13954,24178.396291549936
17960,104815.2128611087
1575,166438.69194377703
25664,133681.34217466082
15137,217266.01327954748
2229,87336.85133489476
12604,216911.6473213607
18355,135710.82502442875
6346,96852.9226157858
22065,33709.43944762283
13108,81452.0533840304
4750,36099.976975307574
5875,96853.83166663855
15490,279653.15339039185
26095,44973.75115050105
1227,37741.43089084305
25749,49313.27259204394
5910,48064.0226761819
22212,66873.67638380475
6528,65048.83438141025
7497,56546.8444501592
17113,405349.6899561359
734,46428.09864769228
20708,28926.97459784823
31704,80391.21187083595
31145,209214.01811162112
19695,24576.024082641405
16114,388882.4850740568
7317,78828.91285194331
25905,130939.95874196502
35200,97276.40088596585
6521,43442.227181022754
20814,42665.84027041979
1433,79881.63325253643
15143,123148.46426089817
31892,176806.2789392806
4918,73948.23810479624
261,43081.28628623034
25268,89186.41624250109
18243,83530.8749114751
23114,38815.47485811085
6912,149772.16786841562
9317,153249.65815713955
2296,20418.58401378157
13052,117494.9016553795
34656,71788.8214234216
36383,93404.97860193507
758,33044.85327658973
33974,60744.63160411296
14074,292891.6551031844
35663,86717.29395269141
1483,273476.2862294063
36349,80815.24565943092
22655,75176.29523043701
36290,127169.98563192734
27629,43788.34460782042
16796,267182.03214056283
22171,45736.86764592661
34952,69563.39388129662
31208,78914.41486785222
3776,116603.11423151557
22717,45387.23933022544
3818,138995.16158136408
18462,136087.10516530837
22035,64380.49580774907
36812,37774.655060420664
1182,145857.93425372517
31622,163069.0454746822
217,233702.3144481515
6053,188180.66593855337
18993,104728.26644646475
35892,103590.16245894202
34357,40902.37426530996
3525,44758.2508955805
15286,334641.7824235278
37080,30546.066051659902
6245,37741.43089084305
1147,49543.651045675404
12858,246011.18161736685
29225,102603.97013779833
15112,234577.14110716266
31096,142727.23570441603
4650,143741.45070746288
33683,37741.43089084305
20412,57149.906376966
12854,59021.81857158194
5382,57555.51652411515
28922,42568.807070263734
15215,89976.41027287088
16785,60060.685074077344
13774,51641.16998322233
34158,52795.79210472853
25187,52759.13538252664
18817,239535.68775602474
30356,49440.6425193739
14469,37559.05803657642
18200,86943.9938226848
26384,54140.57987026965
27744,44958.346530204115
27487,43420.14676712564
12480,133481.88727905852
29787,46723.6867143977
2907,43152.342697339445
5100,226507.2274329004
21761,132596.5723973309
27522,218181.68027183058
25157,57868.197412930625
4867,58934.817188765264
28104,39375.02122494436
2342,128107.61458111703
36610,282529.5129288047
26896,92755.35999090176
25742,51376.11790825393
2231,54359.61314145171
18184,98933.49074315427
34900,55377.02381396435
33483,68246.10026625489
23751,107591.24568882323
17196,263996.7118436038
23084,38849.644519633526
28208,26209.180359815287
7672,232378.466096384
20737,122543.42187779694
17345,158633.75036222843
3115,43046.66052309995
7555,100542.2635232916
11076,35849.29921882446
11714,68116.93883498939
23601,69663.52453082455
19687,195987.52785203882
19401,74743.60547764962
5697,49488.46198108154
31830,46080.934784824465
2185,122932.22096290237
8321,244089.34648787716
28748,57124.38836604665
8779,124269.22005284697
35650,39111.97077487217
32883,20304.11034613439
28935,63561.92902111378
31482,62729.38035430022
22552,38983.544504131256
4170,46257.989844373704
28749,77859.09320371624
33273,58881.92262642625
6384,64723.47071447645
18685,435097.5431485378
1962,48313.27226775408
34899,79175.06944744322
31559,86929.23829897388
11097,79015.70588310932
35864,39899.85612512858
3189,51102.91240659524
21367,84811.73413127358
24590,120252.02077710707
20742,92415.65641040533
22992,105062.10388626752
9170,229847.22799568422
2034,54115.72832065157
26642,136434.6524604328
16235,46561.01590343636
34733,59014.38661297133
32527,56531.145572727255
23076,120350.34903282305
34867,38250.77370956451
20441,78747.87645369714
34953,67209.84909409656
13365,60851.86490231302
16948,77106.34424963025
17120,97194.87183544415
12152,53232.41802558578
13987,96339.16367876703
37095,34184.84319382874
32984,57790.94182074849
20847,68893.00388306606
33975,66165.41886673447
36042,180488.30457521116
22735,215977.82816380475
31240,117062.21234975553
23401,54413.12657802703
9816,158521.87328698498
2071,67902.24818052968
37074,158209.3587902079
15046,282315.4629472775
22627,301.92827920803785
7565,61198.630628024584
13933,272821.25296555867
19712,32652.32565111482
10517,59674.748474986416
1339,59973.23122631247
32976,37697.9440674048
18558,49260.18951656544
35334,111367.48359870438
34768,44696.0851820358
22753,72476.39204783775
8925,77582.68278152845
30261,69775.6957168271
28941,308969.7642357338
16596,58716.40476252521
6000,86127.45712311177
37042,33044.85327658973
32643,59338.00974842107
14791,114605.77602469783
34716,40866.654865324694
30333,57641.87935336501
27623,62214.468625587215
29773,117974.94958493553
16915,200547.796119895
21786,70141.15807731386
31032,211473.53032422843
20782,38898.14106775881
10882,14734.975816312692
26378,34481.46851834374
22508,47731.20006600681
30464,40501.19215379878
17457,66967.73545437565
34400,37774.655060420664
33907,146624.64295796413
20280,115636.21350531776
2857,71736.17213290294
18924,205247.40148137746
3594,201462.32509559047
9550,757098.3259800912
4253,51569.404097603794
196,110901.04961754913
34921,30591.18301725621
32251,59944.01447988943
27634,80982.67238438173
14654,262008.95843769985
25229,75289.92270760846
6636,112712.89165050325
5010,294753.144778994
25967,30596.160240250607
17495,41205.463700448716
25433,66318.10654383477
36562,128660.50466907686
32615,71672.79728963341
3615,123824.36699398838
25194,219722.2760099469
15747,83672.37738830027
10722,88197.96005404998
14843,48030.95181539878
35158,70888.147443102
9758,48030.95181539878
35556,61863.05980250033
26735,174244.39657407175
23058,96294.49027779723
31761,46155.13363051498
15794,231886.24842628525
10989,26149.02165286286
20146,199104.88755730132
27739,132188.9939385995
33479,51435.70516382312
14304,275844.5208823786
10146,49914.05223355686
30780,50257.614102785614
30192,84804.70282575069
5857,48787.14267791594
23640,38815.47485811085
13943,247060.74851764992
457,46257.989844373704
36360,63644.65919952139
20785,62751.6593764423
28634,178843.7348797165
3068,105161.58236913284
585,35808.91682172387
21342,115729.77177777005
35794,67842.15426574767
31770,113980.81757526516
14036,77814.77223490557
20383,63863.21897324609
9469,300894.73198778334
27337,44494.44219160339
7306,180324.90417125
28493,55422.088024032026
35124,55908.89421029751
29990,84034.67585046645
13226,162266.5995654696
13501,45864.97191136854
16580,201048.959052762
12586,46986.48800871536
25195,130084.83121863128
5165,50544.60125248587
13165,205871.38454169323
19740,166432.31321383597
29477,46358.57329678493
33625,90073.15803844245
14777,247499.40467191854
9058,130386.65524880672
2879,50591.747340440954
21704,187520.07885260435
13325,182995.93809603679
9920,82603.80709878408
23568,40836.2683946477
11993,336268.5198831647
26274,241612.65119309947
4193,66934.43065073456
861,80342.93584323193
22584,24996.569599692437
36953,32964.51784386795
4949,198599.09502728278
37199,53997.42736604412
27096,148778.10995075252
7301,81066.45236863324
14378,173660.1664786434
5810,60905.00468927448
9647,289213.5966155852
15639,113058.1202501495
14808,272281.2757778075
12093,175130.31904059122
19803,38815.47485811085
4884,149171.71866128678
27853,75392.2812006772
32815,39084.631464709964
1448,73230.72212019382
1763,36135.76938286537
33028,50310.35537333531
11416,56146.19082879157
17490,313328.38578914275
35841,183630.82081472685
19107,82548.13301258547
17366,103913.30074884236
1377,27175.813736716904
32664,42090.59533722366
29111,66668.95282735745
5216,112712.89165050325
11684,118951.35726915426
21652,64327.694604873126
23933,52851.65170362791
14413,175581.28511694135
16329,49073.485718879856
12524,89381.88135396053
5707,97609.30899266896
8476,51168.42577731444
35632,62018.52687349031
16505,3462.358658762288
30672,40608.628332051754
14470,61371.769755973095
8040,216091.03950507948
32737,77231.40585209688
35317,56438.72123054222
4738,127945.59375231169
28353,52201.50785022381
7580,154120.18221759496
17098,128418.81190953469
36661,48150.9420632274
31171,56993.402800343945
6049,73427.85038191469
23552,40193.66196847774
32959,181930.8632276614
34552,38220.89731305223
23612,33224.19359097463
14564,129357.04816043859
28303,92887.78372890667
36457,41995.067472573326
32601,127048.89313829417
4305,40047.585908019144
8341,195065.35111408174
13557,62934.60669758249
35972,41915.91615385284
32689,128775.07521215087
9163,143215.35372354323
3100,57109.109829823
35662,86717.29395269141
11890,184000.89051638666
18960,106821.48884424558
22292,74900.03518555229
26383,170475.20676222316
36712,51448.942745095024
8344,105880.69624474656
13792,124721.32914157916
2949,71083.75108052169
17837,90329.82400276097
30026,43072.72830355711
15633,243608.71347625853
32354,82131.8359300331
35493,50704.56981723479
14647,296446.9457839159
19062,56542.15644155089
29724,53327.22410952012
5841,109530.48315185487
29903,32514.17106717754
28676,41560.146991562295
7989,166158.518887691
2848,81067.72050724005
12509,276448.64215476514
10788,47023.547281557214
28026,98162.0060015018
3707,64070.75161479655
27910,136122.98052622224
19906,27596.864860792884
15951,65760.0538988147
35731,44913.499213071955
11473,117470.91844234357
20564,40475.920868261004
25688,96406.2503450354
3640,103309.7963298612
37177,37705.02127335859
15652,221693.14968775553
12792,330149.57781324827
5916,33065.717710050136
18137,48614.43596252232
29460,59425.74577650401
34352,172773.5726742786
780,37774.655060420664
31848,41672.901934511734
5513,73337.62295866253
8277,68374.43701491713
5987,55535.38686153854
25409,171028.52141429155
23517,83264.93247604095
13316,30571.521336030135
23972,78004.1039091756
21212,61724.97411984845
18696,96990.81699804465
24498,107002.11117965892
36723,150014.50215716052
3732,42435.13675910674
1318,83325.84754236766
13252,186035.5305433257
31936,52254.04114215541
17072,380014.10051418474
2676,124477.20246525582
3705,42236.49152726459
23463,130919.27250833236
26701,69261.75184780468
35241,69729.37664573424
11476,89764.33803350333
31340,22992.511907960252
35297,37945.93389334608
28476,48239.56557238276
20137,127020.57533859868
30757,36308.277694839526
2935,65807.64800453403
2437,51182.395214949036
11768,75673.25700018635
8751,167956.5784357804
35037,20472.443477321052
23403,38815.47485811085
8354,162187.80297401806
31355,79936.82190409052
17329,148756.1181442613
17160,139519.3958620717
15441,60852.483647190624
30941,59144.650493440844
2310,79387.70242571615
12843,197947.2938111441
31373,49874.129810785555
33707,56746.0006819086
31117,66367.81754507172
17566,127745.30419943017
25175,59214.776257042344
34417,76956.5015005581
29383,71583.66265127219
21622,72623.36196858605
22111,187058.7847768885
4634,170263.3313832167
20179,144509.12755093983
7524,188545.30466950109
3673,25979.754298186137
26371,86864.19426818419
19575,30218.29872832222
6631,185568.74416116442
7986,147478.52644677984
18918,164793.45296734746
8132,21204.49798209439
3226,51007.55232429365
623,74789.56994762008
15481,53334.89931861693
18492,57782.71575051527
24875,67244.973986812
19812,86320.4039571566
22046,53556.78863584706
6813,32436.41963533854
30602,51043.391293645844
30186,34252.23532888446
21206,73108.7078499002
25514,38849.644519633526
26596,42329.025885115916
26674,58858.71562201722
27187,33181.110062882435
10430,55237.16865391939
34416,58255.34380662418
1296,39795.010996785466
29485,35300.516646585995
28958,45430.427624452204
22095,23302.79115966967
33344,87089.57521822427
25438,33343.216232842235
7861,37415.79612821967
586,35808.91682172387
16345,233095.68812154882
23399,58669.2584591431
25010,158472.533549299
3018,102338.19902474212
11146,73339.05700520925
3378,51952.51219230056
31366,77293.3476875181
31119,54193.87768310544
29219,37733.490952707536
7870,309942.28903329646
36556,81406.83323729878
4040,63484.56956148143
8383,44755.34533947578
17663,80474.56879453322
21739,28641.592804100525
27992,76885.8086007109
27242,100235.01751748039
20216,45669.41328553459
35627,54915.16128089934
3488,91786.48592176085
11487,45256.92948087724
9448,54771.75996254552
12027,29071.707789327716
19792,78043.89336080564
7579,217065.92152587126
10079,239848.77294989998
8648,136042.62007983835
1240,90144.90578127404
11983,130189.26486755842
36520,66952.65198134058
12257,248001.67974552533
5553,49265.93067877421
18188,204362.9984646901
26859,57190.41894480517
32280,34486.0806646047
702,110189.37217895176
33718,187831.27622240345
32709,195002.6544669871
32940,48699.98902969413
28969,99386.27519529068
30525,53668.0372506383
15211,188892.47670349857
9333,230913.0659694274
6187,76849.0138527243
29691,48747.77842812984
7586,90377.59725884475
19910,34015.34604052279
16899,236860.52567616565
7539,278704.8128931759
11854,507804.86118279217
2943,2470539.476816176
6481,38313.68307848197
7431,163245.15270349174
34596,54936.3837192743
15430,53375.62977140508
12981,313067.73872757267
37157,80466.32361970622
28808,55547.594060187825
13519,61960.4899376737
3986,106271.72356878992
4421,33044.85327658973
377,37741.43089084305
7112,60298.90530399906
14886,55523.79033624384
11674,175567.6898178109
1298,149100.3305092371
19821,46711.409170976745
22860,37492.98867789166
23133,59095.2189933858
28017,167841.2770345191
13633,35985.972060723565
26089,125058.72674683337
7142,79024.60593497958
19327,248248.34513969155
11128,138901.48032284997
31829,23647.257192007186
10508,106183.4028443685
19612,60398.92660390826
27887,43559.440971780554
22327,28974.481535950737
33013,81191.33231939649
24110,137509.9449236463
21289,55214.66397549012
1034,193356.00196440777
29357,35919.80409980508
32734,49668.77998070863
20521,76114.3050899301
28586,76360.81321651484
4034,97231.67312892151
10791,51787.2292685118
36491,67141.1772505556
17468,138190.17961479945
12063,225026.57220771344
2001,101199.39015862737
4292,65691.32194778968
22510,39352.083902963466
36323,108984.59009280652
33213,49891.29683044792
16697,279204.89415643585
35279,106630.07847783175
17423,397058.6721849064
22050,62378.9174154263
6996,246513.13583427024
33244,72194.2411943968
31452,45785.5093605129
12782,109927.16502668118
23779,116479.96598693667
4032,42535.15877239884
14946,56009.78128794255
26354,156569.03204628624
4219,48647.90857097584
6442,103468.77949391297
31698,32875.11958747879
34210,98234.12682433096
32399,48300.04813446154
1165,159246.25220675318
344,32767.428645513577
26766,105859.00094046014
19495,47078.67548172592
25787,36782.13615591622
37005,105336.26716693115
21232,38815.47485811085
33617,46825.02640757068
17499,64610.98145197569
34897,85577.03324165849
20623,59146.40840768138
139,156132.4558528447
8901,33620.8083267392
21366,63151.4196201733
28443,43263.562852342366
20091,16345.854717175805
36869,80523.04987975293
21124,158147.37516517338
11843,136271.26623289823
27837,122241.39486465346
21952,43990.98519753656
35591,158373.65239464038
6206,110545.71897616574
12206,163400.74447706883
16900,57211.58095506425
31183,41028.03933147799
32860,90894.4644477969
5488,45851.808240069055
5732,37741.43089084305
7438,43819.55676633577
13096,82393.19266555691
32914,101101.6037217733
19985,118241.46226076307
9270,51691.60298324492
32534,207421.7263806488
21977,62033.51766527164
22685,45198.52529928585
6394,232005.07667864967
19301,204338.38407934114
12139,70082.09747227613
26428,33650.45770954162
24650,49566.5192674125
3197,37929.0796492893
20656,54914.08748883538
1282,62662.59073560969
30976,172622.5572138271
16106,75333.80727553439
6111,181156.99015874372
23226,77649.15758579031
1590,37688.244556166086
18478,182204.2804778851
31219,198410.76298010413
1794,92198.62817161568
13559,198264.78504959738
36792,68642.62563665761
10949,125212.29294068916
31359,49651.22350561784
13053,354182.4477503546
12310,97073.46562307845
10337,150861.22119334622
16233,202687.39496149909
4783,39721.68395469042
30404,37733.490952707536
21533,93918.0743867089
20766,78324.33614614178
35847,77534.8197765383
36221,37378.47273436256
4636,64969.76688315506
8568,266545.20211183163
29616,74277.5519704029
25332,37945.93389334608
19745,76361.94801706247
33989,43531.51237921745
1846,83779.05469928219
4877,161991.80242214724
28200,57065.21795539879
18283,54354.298703949564
27613,57309.93256566214
19827,28052.686022822654
3566,39799.30659168294
6480,51386.36585688591
13128,279307.77063642204
35769,68390.21523639128
4468,61543.52136560218
30249,338690.61496800807
10921,240390.79412001197
36780,34220.71740106622
32338,32223.80628859369
7364,58397.40502624266
16635,192298.4509229122
6134,69632.58245287758
4045,63615.94267040086
1736,66066.49221007424
34161,162440.69670230843
119,100386.91334496487
2960,33675.68155913565
25111,108320.53487701478
31536,37774.655060420664
18368,414679.5732866325
17937,253209.13850816732
25234,84115.88920006929
4981,85723.47700354693
20507,43504.35028297473
3780,108164.07928313637
2041,109795.86613733074
29834,31136.302706611008
12138,56508.24629763004
27205,63589.82537086038
21600,275481.0013315335
20287,113878.25148963934
17746,60507.20600980123
24925,20005.495405305744
34266,116368.2334700875
2117,147706.17392129972
7745,160409.4648256408
10580,141177.40360773736
4009,56790.490982266056
31595,50738.01318665297
36347,50843.32708255014
1197,103076.69731116413
36111,83218.70586409264
10656,225193.3110563999
1668,75909.964630875
5640,41162.1062794377
25508,107331.61114733829
14858,93212.01533036545
33664,78507.60010672
24237,38962.176082142185
27651,93963.55613279494
23615,38849.644519633526
517,44073.84810745165
6388,199117.34639876158
23715,65833.49187252275
16716,272033.7091257558
7984,206687.29082875224
25483,58806.57929436394
28212,44527.62038246156
17250,44544.51489887878
30358,39101.173438879785
17873,55753.87032467722
24580,128525.42644300526
11011,39492.194252076486
28149,139905.36045677192
20807,62805.72132656556
1072,64325.07832221174
12357,199273.92702456386
26767,73955.41047570929
1275,44670.152971542295
25499,86573.7568552248
26571,37676.48466768039
827,42425.41296784242
29496,64551.52827380733
28420,39481.291950761355
31762,46358.57329678493
26154,70778.89332521107
23732,107069.92326642267
10854,74358.52445663641
6048,37833.881259142494
23879,38849.644519633526
33147,90960.3208300249
18759,90568.87223920652
34149,102269.54413012274
4308,232143.57476932215
15069,142802.05052188088
4707,46744.229580609994
1930,88988.59443040162
4265,63045.90323372232
7779,83323.11029491236
32275,130615.29610080057
2744,44750.65483973683
28565,31099.258919263077
13849,218906.61552496997
18399,43580.22874184965
640,90213.32369782368
29011,78732.41814033352
13594,192011.38809554375
16822,90141.87402346122
3564,39743.406750334245
1456,130155.15694646281
20326,28490.37577799503
26045,51824.30513837281
26184,56563.167059178624
512,81127.53576651015
31694,71184.06576006142
20638,51996.294369404015
25224,74047.9037869574
12474,455211.2176158478
18912,50649.35523206772
28569,280376.77779290325
28683,58006.00246259301
29857,35971.676445922974
20325,59674.748474986416
8304,175038.84107126808
18865,83225.21510141715
32668,14494.643844341977
13842,46506.20287148125
22265,213031.23277379488
2158,45551.046306909
20667,65333.8661426082
9831,36926.033181873056
7191,159861.7441674218
15175,43193.134102153745
241,65325.07733906801
29627,104510.11228484803
31160,35181.578446725805
374,47079.78017764524
32028,72095.71710082963
22460,56853.46745415667
24857,88915.81970885258
26379,63569.38673930795
9238,79158.9700431543
32282,48080.491431739276
22114,82040.02447290368
20233,53859.49768917763
18455,56618.318335257114
26175,36827.763753896696
5455,47197.24655961992
4672,33935.013431580104
2638,62540.13207778412
7679,199519.71835240413
16397,79709.1881780474
17664,261849.57038278095
25026,57214.71341872817
27953,46830.59364315175
23045,125058.72674683337
5115,62079.91989444695
27700,59341.351466934
14778,272281.2757778075
22618,39915.46308888913
15289,110896.10545210257
11243,93992.22314661978
25529,28137.090104782113
29146,53546.526655808695
3840,136209.67397452673
30749,82921.5169166847
35472,142034.8877671046
22896,44871.0831030557
6526,67942.57063964815
5183,66302.2877880825
8480,84612.49670688386
2362,132901.52147996263
9302,150676.66936663262
25354,129609.63014190923
26359,33393.77055597274
32029,118037.43600175562
24339,35790.88415976085
26825,119803.36821421767
14695,55080.51761845591
35768,69873.83653160583
32624,54251.89542924023
27109,39035.62762053812
1000,301532.9601119059
17455,267551.9691075751
15746,119278.92999554143
7589,36107.94033061839
7573,124168.17560582086
33366,49963.93181463162
27029,72931.48646225569
902,242492.24136394818
4639,45298.57653824076
3208,54944.59135436027
31520,67467.66483215196
33321,94857.79628947307
30032,32601.108805627096
13197,47088.766000627154
10814,85204.08656252961
26138,30279.505300732897
19573,66106.96546831822
16401,291399.9909694092
20610,33814.85687540286
4347,52304.41810922976
20833,79730.26352137262
12195,53942.12877656128
30442,39111.97077487217
2304,32867.97203939376
11734,27058.248613698423
23678,56241.127308537194
26204,44075.19255655374
4970,53693.73311590144
6965,274856.2058313869
3396,115462.23729992502
34073,43587.864773730755
5809,48010.70715107282
34627,44359.61706596555
18652,224949.31910516048
26150,65126.16428574567
16071,104491.39481823119
24147,156546.99060627865
18779,73160.36166447018
19460,30592.164040407486
20292,78978.63312163428
12157,92797.3027687618
34838,44987.718346013
17415,99236.20390868041
24038,114448.02980235044
15681,166206.87160651578
36505,33031.467678649664
5687,46593.584869998085
2095,38649.27852106635
23001,83212.52256019134
27531,77896.8589874115
30868,44385.43843454137
13999,104257.66836437095
16942,75458.76784144867
10501,224569.24753185044
952,305435.76771793846
2578,41787.59697221381
30521,203082.68491699232
33306,63064.1018377075
35177,57886.35025375568
28006,72989.06621263865
4968,60408.09210184962
13048,170112.3811606064
20062,57225.32031911293
22397,99386.27519529068
32296,47915.49532483438
25440,111422.54851631669
4630,80394.7960134018
1662,116631.48136973083
8765,68014.82838923634
34309,43964.224137127065
3979,70069.98440876858
341,170704.43513495897
33791,85914.04045349058
10311,149625.69130777736
10665,50546.419833208274
18036,61545.06175286578
15910,51863.314075966024
